PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;SOORT DIPLOMA;GESLACHT;2017;2018;2019;2020;2021
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;hbo associate degree;vrouw;0;0;0;48;31
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;man;<5;10;6;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;vrouw;8;14;14;10;11
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;hbo bachelor;man;5;<5;<5;11;9
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;hbo bachelor;vrouw;9;13;23;33;24
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;man;27;12;17;33;13
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;vrouw;112;118;118;106;82
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;deeltijd onderwijs;hbo bachelor;man;<5;0;<5;<5;0
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;deeltijd onderwijs;hbo bachelor;vrouw;<5;<5;<5;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;duaal onderwijs;hbo bachelor;man;<5;<5;0;0;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;duaal onderwijs;hbo bachelor;vrouw;<5;<5;<5;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;deeltijd onderwijs;hbo bachelor;man;7;<5;5;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;deeltijd onderwijs;hbo bachelor;vrouw;6;<5;6;5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;duaal onderwijs;hbo bachelor;man;<5;0;<5;<5;0
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;duaal onderwijs;hbo bachelor;vrouw;<5;5;5;<5;7
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;deeltijd onderwijs;hbo bachelor;man;<5;0;<5;0;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;deeltijd onderwijs;hbo bachelor;vrouw;0;<5;0;0;0
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;duaal onderwijs;hbo bachelor;man;<5;<5;<5;<5;0
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;duaal onderwijs;hbo bachelor;vrouw;0;<5;0;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;deeltijd onderwijs;hbo bachelor;man;0;<5;0;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;deeltijd onderwijs;hbo bachelor;vrouw;7;10;0;5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;duaal onderwijs;hbo bachelor;man;<5;0;0;0;0
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;duaal onderwijs;hbo bachelor;vrouw;<5;<5;<5;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;deeltijd onderwijs;hbo bachelor;man;5;5;6;6;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;deeltijd onderwijs;hbo bachelor;vrouw;0;0;<5;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;duaal onderwijs;hbo bachelor;man;<5;<5;0;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;duaal onderwijs;hbo bachelor;vrouw;0;<5;<5;0;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;deeltijd onderwijs;hbo bachelor;man;<5;<5;<5;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;deeltijd onderwijs;hbo bachelor;vrouw;<5;<5;7;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;duaal onderwijs;hbo bachelor;man;<5;<5;0;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;duaal onderwijs;hbo bachelor;vrouw;<5;<5;<5;0;0
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35441;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst;deeltijd onderwijs;hbo bachelor;man;0;0;0;0;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35441;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst;duaal onderwijs;hbo bachelor;vrouw;0;0;0;<5;0
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;hbo master;man;<5;12;9;<5;<5
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;hbo master;vrouw;8;13;5;11;5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;02NR;Hotelschool The Hague;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;hbo bachelor;man;93;71;78;109;110
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;02NR;Hotelschool The Hague;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;hbo bachelor;vrouw;127;129;159;148;173
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;hbo bachelor;man;<5;6;<5;6;5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;hbo bachelor;vrouw;8;8;13;6;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;hbo bachelor;man;43;58;47;42;40
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;hbo bachelor;vrouw;33;43;50;36;31
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;hbo bachelor;man;<5;<5;<5;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;hbo bachelor;vrouw;8;5;<5;8;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;deeltijd onderwijs;hbo bachelor;man;0;<5;0;<5;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;deeltijd onderwijs;hbo bachelor;vrouw;10;<5;<5;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;voltijd onderwijs;hbo bachelor;man;16;12;14;11;16
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;voltijd onderwijs;hbo bachelor;vrouw;31;29;28;25;39
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;deeltijd onderwijs;hbo bachelor;man;<5;<5;<5;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;deeltijd onderwijs;hbo bachelor;vrouw;<5;<5;5;8;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;hbo bachelor;man;33;37;28;39;35
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;hbo bachelor;vrouw;66;84;87;63;72
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;44739;M Muziek;voltijd onderwijs;hbo master;man;58;64;59;55;66
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;44739;M Muziek;voltijd onderwijs;hbo master;vrouw;63;45;49;42;56
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49104;M Sonologie;voltijd onderwijs;hbo master;man;8;6;7;7;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49104;M Sonologie;voltijd onderwijs;hbo master;vrouw;0;<5;<5;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49105;M Opera;voltijd onderwijs;hbo master;man;<5;<5;<5;0;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49105;M Opera;voltijd onderwijs;hbo master;vrouw;<5;<5;0;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49106;M Type and Media;voltijd onderwijs;hbo master;man;6;8;7;7;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49106;M Type and Media;voltijd onderwijs;hbo master;vrouw;6;<5;5;<5;5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;hbo master;man;<5;8;19;18;13
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;hbo master;vrouw;5;14;21;27;28
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49238;M Interieurarchitectuur;voltijd onderwijs;hbo master;man;<5;<5;<5;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49238;M Interieurarchitectuur;voltijd onderwijs;hbo master;vrouw;10;5;7;8;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;hbo master;man;5;<5;<5;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;hbo master;vrouw;62;74;73;26;18
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;voltijd onderwijs;hbo bachelor;man;37;22;26;28;16
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;voltijd onderwijs;hbo bachelor;vrouw;28;13;15;16;13
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;hbo bachelor;man;8;6;<5;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;hbo bachelor;vrouw;28;28;21;28;10
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;hbo bachelor;vrouw;<5;0;0;0;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;hbo bachelor;man;0;5;<5;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;hbo bachelor;vrouw;20;17;16;6;12
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;hbo bachelor;man;25;13;15;29;35
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;hbo bachelor;vrouw;47;38;52;80;107
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);80035;Ad Crossmediale Communicatie;voltijd onderwijs;hbo associate degree;man;<5;7;7;<5;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);80035;Ad Crossmediale Communicatie;voltijd onderwijs;hbo associate degree;vrouw;22;23;10;12;12
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);81000;B Small Business and Retail Management (open bestel);deeltijd onderwijs;hbo bachelor;man;6;0;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);81000;B Small Business and Retail Management (open bestel);duaal onderwijs;hbo bachelor;man;<5;0;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);81000;B Small Business and Retail Management (open bestel);voltijd onderwijs;hbo bachelor;man;5;0;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);81000;B Small Business and Retail Management (open bestel);voltijd onderwijs;hbo bachelor;vrouw;<5;0;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;hbo bachelor;vrouw;0;0;<5;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;man;6;6;10;8;16
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;vrouw;36;22;39;39;27
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80090;Ad Sociaal Financiele Dienstverlening;deeltijd onderwijs;hbo associate degree;man;<5;6;6;<5;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80090;Ad Sociaal Financiele Dienstverlening;deeltijd onderwijs;hbo associate degree;vrouw;8;14;13;10;11
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;man;11;8;6;<5;9
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;vrouw;57;50;88;55;45
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;hbo bachelor;man;0;0;0;0;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;hbo bachelor;vrouw;0;0;0;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;man;<5;<5;<5;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;vrouw;18;18;13;11;12
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;hbo master;man;<5;<5;7;5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;hbo master;vrouw;18;12;5;5;11
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;hbo bachelor;man;110;70;105;81;76
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;hbo bachelor;vrouw;103;78;81;84;89
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;hbo bachelor;man;9;8;6;8;10
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;hbo bachelor;vrouw;15;6;<5;9;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;hbo bachelor;man;43;51;40;49;64
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;hbo bachelor;vrouw;46;37;29;43;43
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;hbo bachelor;man;9;8;8;8;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;hbo bachelor;vrouw;6;6;<5;<5;<5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;hbo bachelor;man;76;91;66;73;59
